"iso3c","date","goal","target","code","code1","description1","ind_value","ind_metadata","ind_quality","sex"
"ABW",2004,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2005,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2006,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2007,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2008,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2009,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2010,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2011,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2012,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2013,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
"ABW",2014,"5","5.a","5.a.1","SP_LGL_LNDAGSEC","Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex (%)",NA,NA,NA,NA
