Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Units]
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","1","World","2018","19","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","Based on available data for 69 countries and areas","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","4","Afghanistan","2018","0","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","8","Albania","2018","1","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","31","Azerbaijan","2018","0","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","50","Bangladesh","2018","2","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","51","Armenia","2018","1","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","62","Central and Southern Asia","2018","75","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","Based on available data for 4 countries","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","64","Bhutan","2018","2","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","70","Bosnia and Herzegovina","2018","1","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
"5","5.c","5.c.1","SG_GEN_EQPWN","Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment (%)","90","Solomon Islands","2018","2","2018","","","","","Data are derived from country reporting on 13 binary questions on questionnaire, collected through the Global Partneship for Effective Development Cooperation","","The numerical value 1 represents ""Approaches requirement"", 0 for ""Does not meet requirement"" and 2 for ""Fully meets requirement"".","G","G","PERCENT"
